date,valid_pixels,mean_inundation,median_inundation,max_inundation,pixels_ge_025_pct,pixels_ge_050_pct,pixels_ge_075_pct
2017-08-09,54707,0.42809873819351196,0.3591952323913574,0.9964603781700134,62.02862522163526,37.71363810846875,23.039099201199114
2017-08-17,54707,0.48165783286094666,0.4485740661621094,0.9980593323707581,69.01676202314147,45.69250735737657,28.069534063282582
2017-08-25,54707,0.4505017101764679,0.39922502636909485,0.9953989386558533,65.12512109967645,41.146471201126,25.079057524631214
2017-09-02,54707,0.46327656507492065,0.4126949608325958,0.996129035949707,66.97680369970936,42.31085601476959,26.37139671340048
2017-09-10,54707,0.4420178532600403,0.3704947233200073,0.9985817670822144,61.59906410514194,40.15756667336904,26.002156945180687
2017-09-18,54707,0.4303514063358307,0.3490953743457794,0.99809330701828,58.968687736487105,38.750068546986675,25.83581625751732
2017-09-26,54707,0.3583768308162689,0.2223311811685562,0.9950302839279175,47.379677189390755,31.041731405487415,21.37386440492076
2017-10-04,54707,0.33791372179985046,0.1724698543548584,0.994897186756134,43.250406712120935,29.628749520171095,21.412250717458463
2017-10-12,54707,0.31925466656684875,0.1591428518295288,0.9934917092323303,41.10442904929899,27.21772350887455,19.392399510117535
2017-10-20,54707,0.321306437253952,0.15878714621067047,0.9950672388076782,41.226899665490706,27.356645401868136,19.43444166194454
2017-10-28,54707,0.32274049520492554,0.14636395871639252,0.995465874671936,41.024000584934285,28.03845942932349,20.01389218929936
2017-11-05,54707,0.3043176233768463,0.12816990911960602,0.9947081804275513,38.70437055587036,26.135595079240314,18.597254464693734
2017-11-13,54707,0.29013460874557495,0.1112651377916336,0.9950546026229858,36.95139561664869,24.728096952857953,17.504158517191584
2017-11-21,54707,0.2727998197078705,0.10565286874771118,0.9944315552711487,35.28981665965964,22.96781033505767,14.926791818231672
2017-11-29,54707,0.25829431414604187,0.11974740028381348,0.9955219030380249,35.19659275778237,20.428829948635457,10.84870309101212
2017-12-07,54707,0.2608671486377716,0.13573281466960907,0.996291995048523,35.1490668470214,19.533149322755772,9.857970643610507
2017-12-15,54707,0.2599903345108032,0.1420191079378128,0.9952763319015503,36.77225949147275,19.514870126309248,8.640576160271994
2017-12-23,54707,0.2671031653881073,0.15923449397087097,0.9937090873718262,37.715466028113404,19.34304567971192,8.245745517027071
2017-12-31,54707,0.2798197567462921,0.19102905690670013,0.9950681924819946,41.4535617014276,18.999396786517263,7.393934962619044
2018-01-05,54707,0.2925521433353424,0.21926887333393097,0.9952867031097412,45.23187160692416,18.767250991646407,6.467179702780265
2018-01-13,54707,0.3110678195953369,0.25784605741500854,0.9944300055503845,51.295081068236236,18.674027089769133,5.626336666240152
2018-01-21,54707,0.32012149691581726,0.28354912996292114,0.9902414679527283,56.1756265194582,17.359752865264046,3.798417021587731
2018-01-29,54707,0.3084982931613922,0.2759230136871338,0.9892979860305786,56.02025334966275,14.14261429067578,3.377995503317674
